/apps/rocoto/1.3.3/bin/rocotostat -w /home/Bo.Huang/JEDI-2020/UFS-Aerosols_RETcyc/UFS-Aerosols-EP4_JEDI-AeroDA-Reanl/dr-work/xmlFiles//RET_EP4_SpinUp_41M_C96_202005.xml -d /scratch2/BMC/gsd-fv3-dev/bhuang/expRuns/UFS-Aerosols_RETcyc//RET_EP4_SpinUp_41M_C96_202005/dr-work/RET_EP4_SpinUp_41M_C96_202005.db
       CYCLE                    TASK                       JOBID               STATE         EXIT STATUS     TRIES      DURATION
202005270600              gdasefcs08                           -                   -                   -         -             -
202005270600              gdasemean1                           -                   -                   -         -             -
202005270600              gdasemean2                           -                   -                   -         -             -
202005270600              gdasemean3                           -                   -                   -         -             -
202005270600              gdasemean4                           -                   -                   -         -             -
202005270600              gdasemean5                           -                   -                   -         -             -
202005270600              gdasemean6                           -                   -                   -         -             -
202005270600                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005271200         gdasretrievemet                           -                   -                   -         -             -
202005271200          gdasmetinccntl                           -                   -                   -         -             -
202005271200       gdasmetinc_enkf01                           -                   -                   -         -             -
202005271200       gdasmetinc_enkf02                           -                   -                   -         -             -
202005271200       gdasmetinc_enkf03                           -                   -                   -         -             -
202005271200       gdasmetinc_enkf04                           -                   -                   -         -             -
202005271200          gdasrplsfccntl                           -                   -                   -         -             -
202005271200       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005271200       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005271200       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005271200       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005271200                gdasfcst                           -                   -                   -         -             -
202005271200              gdasefcs01                           -                   -                   -         -             -
202005271200              gdasefcs02                           -                   -                   -         -             -
202005271200              gdasefcs03                           -                   -                   -         -             -
202005271200              gdasefcs04                           -                   -                   -         -             -
202005271200              gdasefcs05                           -                   -                   -         -             -
202005271200              gdasefcs06                           -                   -                   -         -             -
202005271200              gdasefcs07                           -                   -                   -         -             -
202005271200              gdasefcs08                           -                   -                   -         -             -
202005271200              gdasemean1                           -                   -                   -         -             -
202005271200              gdasemean2                           -                   -                   -         -             -
202005271200              gdasemean3                           -                   -                   -         -             -
202005271200              gdasemean4                           -                   -                   -         -             -
202005271200              gdasemean5                           -                   -                   -         -             -
202005271200              gdasemean6                           -                   -                   -         -             -
202005271200                gdasarch                           -                   -                   -         -             -
================================================================================================================================
202005271800         gdasretrievemet                           -                   -                   -         -             -
202005271800          gdasmetinccntl                           -                   -                   -         -             -
202005271800       gdasmetinc_enkf01                           -                   -                   -         -             -
202005271800       gdasmetinc_enkf02                           -                   -                   -         -             -
202005271800       gdasmetinc_enkf03                           -                   -                   -         -             -
202005271800       gdasmetinc_enkf04                           -                   -                   -         -             -
202005271800          gdasrplsfccntl                           -                   -                   -         -             -
202005271800       gdasrplsfc_enkf01                           -                   -                   -         -             -
202005271800       gdasrplsfc_enkf02                           -                   -                   -         -             -
202005271800       gdasrplsfc_enkf03                           -                   -                   -         -             -
202005271800       gdasrplsfc_enkf04                           -                   -                   -         -             -
202005271800                gdasfcst                           -                   -                   -         -             -
202005271800              gdasefcs01                           -                   -                   -         -             -
202005271800              gdasefcs02                           -                   -                   -         -             -
202005271800              gdasefcs03                           -                   -                   -         -             -
202005271800              gdasefcs04                           -                   -                   -         -             -
202005271800              gdasefcs05                           -                   -                   -         -             -
202005271800              gdasefcs06                           -                   -                   -         -             -
202005271800              gdasefcs07                           -                   -                   -         -             -
202005271800              gdasefcs08                           -                   -                   -         -             -
202005271800              gdasemean1                           -                   -                   -         -             -
202005271800              gdasemean2                           -                   -                   -         -             -
202005271800              gdasemean3                           -                   -                   -         -             -
202005271800              gdasemean4                           -                   -                   -         -             -
202005271800              gdasemean5                           -                   -                   -         -             -
202005271800              gdasemean6                           -                   -                   -         -             -
202005271800                gdasarch                           -                   -                   -         -             -
